application_id,target,mobile_number_valid,email_valid,fraud_flag,gender,marital_status,employment_type,industry,residential_status,region,application_channel,device_type,internal_product_flags,length_of_employment,monthly_income,residential_tenure,age,number_of_dependents,previous_applications,credit_history_months,payment_history_on_time_ratio,days_past_due_max,account_status,credit_limits_total,outstanding_balances_total,utilization_ratio,overdue_amounts_total,risk_grade,inquiry_count_6m,inquiry_amount_6m,num_open_accounts,num_closed_accounts,avg_account_age_months,max_credit_limit_single_account,recent_delinquency_flag
APP0000113,0,1,1,0,F,Married,Self-Employed,BPO,Rented,Others,Branch,Android,CC:1|SAV:0|PAY:0,5.9,29861,1.9,33,3,0,42,0.518,15,Delinquent,135333,17287,0.128,13830,B,0,60388,4,4,23,48116,0
APP0000114,0,1,1,0,F,Married,Salaried,Manufacturing,Company-Provided,Others,Kiosk,Android,CC:0|SAV:0|PAY:1,2.4,73641,11.0,34,1,0,72,0.872,0,Current,183363,7415,0.04,0,B,3,18136,6,2,40,73347,0
APP0000115,0,1,1,0,F,Single,Salaried,Services,Mortgaged,CALABARZON,Kiosk,Android,CC:1|SAV:0|PAY:0,1.0,34632,1.1,42,1,0,63,0.847,0,Current,145328,12019,0.083,0,A,1,58694,4,0,35,64669,0
APP0000116,0,1,1,0,F,Married,Salaried,Government,Family,CALABARZON,Online,Android,CC:0|SAV:0|PAY:0,0.8,53644,7.3,38,1,0,46,0.493,30,Delinquent,92434,28790,0.311,19135,C,0,11692,5,3,36,21111,1
APP0000117,0,0,1,0,F,Single,Salaried,Healthcare,Mortgaged,CALABARZON,Online,iOS,CC:1|SAV:1|PAY:0,1.3,94352,2.8,46,0,0,27,0.738,0,Current,90634,50983,0.563,0,B,1,19233,4,2,22,39776,0
APP0000118,1,0,1,0,M,Single,Salaried,Healthcare,Rented,CALABARZON,Online,Web,CC:0|SAV:0|PAY:1,0.0,84085,7.2,39,2,1,16,0.906,0,Current,138392,19667,0.142,0,B,1,27349,3,1,9,59642,0
APP0000119,0,1,1,0,F,Married,Salaried,Manufacturing,Rented,Others,Agent,Web,CC:0|SAV:1|PAY:1,11.4,59500,2.2,36,2,1,55,0.51,30,Delinquent,161637,51667,0.32,1258,C,0,133119,5,4,26,88803,1
APP0000120,0,1,1,0,F,Single,Self-Employed,Retail,Owned,Central Luzon,Online,iOS,CC:1|SAV:0|PAY:1,2.3,78055,1.1,30,1,0,20,0.867,0,Current,176296,61250,0.347,0,C,3,44583,3,2,26,60199,0
APP0000121,0,1,1,0,F,Single,Salaried,Government,Owned,NCR,Online,Android,CC:1|SAV:0|PAY:0,0.3,86429,3.9,22,2,1,26,0.675,0,Current,123144,50984,0.414,0,B,0,32440,3,1,22,36558,0
APP0000122,0,1,1,0,F,Married,Salaried,Services,Owned,Central Luzon,Online,iOS,CC:1|SAV:1|PAY:0,0.7,51746,8.3,42,0,1,53,0.665,15,Delinquent,127265,23192,0.182,18554,B,1,28070,2,0,32,49710,0
APP0000123,0,1,1,0,M,Single,Contractual,IT,Mortgaged,Central Luzon,Agent,Android,CC:1|SAV:1|PAY:0,1.6,70927,7.6,42,0,0,50,0.414,60,Delinquent,73857,25180,0.341,20144,E,2,18798,4,1,29,35077,1
APP0000124,0,1,1,0,M,Single,Self-Employed,IT,Rented,Central Luzon,Branch,iOS,CC:0|SAV:1|PAY:0,3.2,34901,10.0,44,0,1,22,0.232,120,Delinquent,61953,34737,0.561,8441,E,0,43362,3,6,17,26315,1
APP0000125,0,1,1,0,M,Married,Salaried,Healthcare,Owned,Central Luzon,Branch,Web,CC:0|SAV:1|PAY:0,4.9,38981,3.9,25,1,0,87,0.752,0,Current,171431,33809,0.197,0,A,2,35700,5,5,39,43763,0
APP0000126,0,1,0,0,M,Married,Contractual,Manufacturing,Rented,NCR,Branch,Web,CC:1|SAV:1|PAY:1,1.5,82082,9.3,37,2,1,86,0.591,0,Current,78950,28550,0.362,0,B,2,93603,6,4,45,26776,0
APP0000127,0,1,1,0,F,Single,Salaried,Services,Owned,NCR,Online,Android,CC:0|SAV:1|PAY:0,12.6,43843,4.6,29,2,0,65,0.854,0,Current,106103,2742,0.026,0,A,2,15637,6,3,36,23928,0
APP0000128,0,1,1,0,F,Single,Contractual,IT,Family,NCR,Branch,iOS,CC:1|SAV:1|PAY:1,5.7,36198,1.8,33,0,0,65,0.831,0,Current,236281,53269,0.225,0,A,1,79156,5,3,32,117132,0
APP0000129,0,1,1,0,M,Single,Salaried,Transport,Family,CALABARZON,Online,Unknown,CC:1|SAV:0|PAY:0,7.0,43108,2.1,22,3,0,65,0.277,15,Delinquent,223446,42912,0.192,18566,C,3,45898,6,5,33,123606,0
APP0000130,0,1,1,0,M,Married,Self-Employed,Healthcare,Family,NCR,Online,Android,CC:1|SAV:1|PAY:1,1.6,43055,2.1,29,2,2,82,0.715,0,Current,132628,21946,0.165,0,A,0,15503,6,3,49,28949,0
APP0000131,0,1,1,0,M,Married,Student,,Rented,Others,Kiosk,Web,CC:1|SAV:1|PAY:0,1.9,15891,2.8,33,0,0,70,0.87,0,Current,87246,41515,0.476,0,A,0,33334,5,4,37,35786,0
APP0000132,0,1,1,0,M,Single,Salaried,Manufacturing,Owned,NCR,Branch,Android,CC:0|SAV:1|PAY:1,3.1,30576,4.9,37,0,1,29,0.748,0,Current,82629,36274,0.439,0,B,1,17486,3,2,27,35232,0
APP0000133,0,1,1,0,M,Single,Self-Employed,Government,Family,Others,Online,Web,CC:1|SAV:0|PAY:0,2.4,37581,9.7,40,0,0,41,0.868,0,Current,166467,121875,0.732,0,B,0,62125,5,6,17,62514,0
APP0000134,0,1,0,0,M,Single,Salaried,Government,Owned,NCR,Online,Android,CC:1|SAV:1|PAY:1,1.2,45707,9.4,46,0,1,153,0.901,0,Current,130815,42025,0.321,0,A,0,24831,8,6,73,52469,0
APP0000135,0,1,1,0,F,Separated,Salaried,Manufacturing,Owned,NCR,Online,Android,CC:1|SAV:1|PAY:1,23.6,99468,4.0,33,2,0,11,0.395,60,Delinquent,66832,33695,0.504,1059,E,2,19960,5,4,5,32356,1
APP0000136,0,1,1,0,M,Single,Salaried,BPO,Owned,CALABARZON,Online,Android,CC:1|SAV:1|PAY:0,7.5,52851,6.3,30,1,0,35,0.738,60,Delinquent,202859,33188,0.164,26550,D,0,18245,5,2,17,79823,1
APP0000137,0,1,1,0,M,Married,Salaried,Government,Rented,NCR,Agent,Web,CC:1|SAV:0|PAY:0,1.1,20297,3.8,37,0,1,88,0.809,0,Current,119877,49884,0.416,0,A,1,17811,5,5,42,68073,0
APP0000138,0,1,1,0,F,Single,Self-Employed,Services,Rented,Others,Branch,Web,CC:1|SAV:1|PAY:0,8.9,84799,0.8,36,2,1,30,0.445,15,Delinquent,65791,37408,0.569,29926,C,0,78923,4,2,21,27392,0
APP0000139,0,1,1,0,M,Married,Salaried,Services,Rented,NCR,Kiosk,Android,CC:0|SAV:0|PAY:1,3.5,70446,8.0,26,0,1,71,0.677,15,Delinquent,144713,21395,0.148,8810,B,2,15875,6,4,39,33099,0
APP0000140,0,1,0,0,F,Separated,Salaried,Construction,Mortgaged,CALABARZON,MobileApp,Android,CC:1|SAV:1|PAY:0,0.1,34291,7.0,25,2,1,49,0.905,0,Current,186948,20755,0.111,0,A,1,29498,6,5,25,108678,0
APP0000141,0,1,1,0,F,Married,Salaried,BPO,Owned,Others,Online,iOS,CC:1|SAV:1|PAY:0,1.7,76920,1.0,51,2,0,31,0.796,0,Current,53034,454,0.009,0,A,0,32212,5,1,11,13721,0
APP0000142,0,1,1,0,M,Single,Salaried,Healthcare,Family,CALABARZON,Agent,Unknown,CC:0|SAV:0|PAY:0,0.1,50824,8.1,36,1,0,10,0.665,15,Delinquent,76061,33000,0.434,2555,C,1,22728,3,3,16,39079,0
APP0000143,0,1,1,0,M,Married,Unemployed,,Rented,NCR,Online,Web,CC:1|SAV:1|PAY:0,0.4,32862,6.9,40,2,0,54,0.84,0,Current,80363,3959,0.049,0,A,0,10466,3,4,29,33010,0
APP0000144,0,1,1,0,M,Married,Salaried,Retail,Mortgaged,NCR,Online,iOS,CC:0|SAV:0|PAY:0,0.8,143558,2.3,38,2,4,28,0.852,0,Current,116497,70544,0.606,0,B,1,133926,3,3,14,57824,0
APP0000145,0,1,1,0,M,Single,Self-Employed,Services,Rented,CALABARZON,MobileApp,Web,CC:0|SAV:0|PAY:0,2.6,64510,6.1,38,1,0,45,0.896,0,Current,145587,99583,0.684,0,B,0,21425,5,2,27,59017,0
APP0000146,0,1,1,0,M,Married,Self-Employed,Agriculture,Owned,NCR,Branch,Web,CC:1|SAV:1|PAY:0,1.9,68560,15.8,44,0,0,64,0.392,30,Delinquent,74066,13127,0.177,5392,C,0,10736,5,6,36,16560,1
APP0000147,1,1,1,0,F,Married,Contractual,Healthcare,Owned,CALABARZON,Branch,Web,CC:0|SAV:1|PAY:0,0.6,94288,6.1,51,0,1,78,0.725,0,Current,41425,19284,0.466,0,B,2,20290,4,2,40,14498,0
APP0000148,0,1,0,0,M,Married,Salaried,Manufacturing,Mortgaged,Others,Branch,Web,CC:0|SAV:1|PAY:1,2.0,75557,6.3,38,0,0,35,0.423,30,Delinquent,174392,17926,0.103,4778,C,0,29266,4,5,22,78175,1
APP0000149,0,1,0,0,M,Married,Contractual,IT,Owned,Others,Online,iOS,CC:0|SAV:0|PAY:0,1.5,56246,4.4,35,3,0,31,0.709,15,Delinquent,49579,14904,0.301,11923,C,0,23817,5,4,15,22388,0
APP0000150,0,1,1,0,M,Single,Salaried,Services,Owned,NCR,Branch,Unknown,CC:1|SAV:1|PAY:0,2.1,46669,7.7,42,2,0,20,0.303,120,Delinquent,98444,32151,0.327,25721,E,1,11591,2,5,18,58005,1
APP0000151,0,1,1,0,F,Single,Contractual,Manufacturing,Family,NCR,MobileApp,Web,CC:1|SAV:1|PAY:0,0.8,25011,7.5,32,0,1,80,0.153,30,Delinquent,105803,37970,0.359,8836,C,0,33299,7,1,38,46821,1
APP0000152,0,1,1,0,M,Single,Salaried,Services,Rented,NCR,Online,Android,CC:1|SAV:0|PAY:0,3.8,43272,7.0,25,1,1,141,0.836,0,Current,134356,19969,0.149,0,A,0,11857,6,4,67,42265,0
APP0000153,0,1,0,0,M,Married,Salaried,Services,Rented,Central Luzon,Kiosk,Web,CC:0|SAV:1|PAY:0,0.2,44082,5.1,39,1,0,85,0.37,90,Delinquent,311093,61116,0.196,13181,D,1,53194,7,6,47,67622,1
APP0000154,0,1,1,0,M,Married,Salaried,IT,Rented,CALABARZON,Branch,Unknown,CC:0|SAV:1|PAY:0,2.0,54448,3.5,27,1,1,96,0.839,0,Current,674512,188739,0.28,0,A,0,35322,5,1,54,347621,0
APP0000155,0,1,1,0,F,Married,Contractual,Transport,Family,Others,Branch,Web,CC:0|SAV:1|PAY:0,9.0,18264,6.4,28,3,0,30,0.799,0,Current,33455,1206,0.036,0,B,2,28333,3,0,26,18591,0
APP0000156,0,1,1,0,M,Single,Salaried,Agriculture,Owned,Cebu,Branch,Android,CC:0|SAV:1|PAY:1,2.2,37515,7.0,25,1,1,62,0.228,90,Delinquent,178004,66713,0.375,16163,D,0,263312,4,3,38,79293,1
APP0000157,0,1,1,0,F,Single,Salaried,Transport,Family,NCR,Branch,Web,CC:1|SAV:1|PAY:0,2.3,43628,0.5,21,2,0,75,0.953,0,Current,95718,14761,0.154,0,A,0,18138,5,4,38,37612,0
APP0000158,1,1,1,0,F,Married,Salaried,Retail,Rented,Central Luzon,Online,Web,CC:1|SAV:1|PAY:1,0.3,26193,5.8,24,1,0,3,0.507,30,Delinquent,158650,69052,0.435,17328,D,0,24731,3,4,1,86368,1
APP0000159,0,1,1,0,M,Single,Unemployed,,Owned,NCR,MobileApp,Android,CC:1|SAV:1|PAY:0,3.7,20598,16.4,35,1,0,24,0.301,90,Delinquent,156530,12635,0.081,10108,E,0,80417,3,2,22,46355,1
APP0000160,1,0,1,0,F,Single,Contractual,Transport,Owned,NCR,Online,Android,CC:0|SAV:1|PAY:0,11.0,63226,5.7,43,1,1,114,0.387,30,Delinquent,282473,55122,0.195,10964,C,0,46981,7,3,63,101547,1
APP0000161,0,0,1,0,M,Married,Salaried,Agriculture,Rented,NCR,Online,iOS,CC:0|SAV:0|PAY:1,1.4,44037,12.0,30,2,3,17,0.339,30,Delinquent,103174,4348,0.042,3478,C,0,14349,3,3,11,41586,1
APP0000162,0,1,1,0,F,Single,Salaried,Transport,Rented,NCR,Online,Android,CC:0|SAV:0|PAY:0,2.0,28035,3.6,29,2,2,104,0.847,0,Current,67345,23599,0.35,0,A,0,35267,6,5,56,14799,0
APP0000163,0,1,1,0,F,Single,Salaried,IT,Owned,Central Luzon,Branch,Web,CC:0|SAV:1|PAY:1,3.5,51475,6.5,34,0,0,17,0.57,0,Current,138526,89830,0.648,0,B,0,54362,1,3,12,65860,0
APP0000164,0,1,1,0,F,Single,Salaried,Education,Rented,Central Luzon,Online,iOS,CC:1|SAV:1|PAY:0,0.4,68188,6.5,33,0,2,25,0.677,15,Delinquent,98905,6848,0.069,4114,C,1,4879,4,2,23,27241,0
APP0000165,0,1,1,0,M,Single,Unemployed,,Rented,NCR,Branch,iOS,CC:1|SAV:1|PAY:0,12.0,23494,5.5,34,0,1,63,0.8,0,Current,89457,18034,0.202,0,A,0,20421,5,0,32,29813,0
APP0000166,0,1,1,0,F,Widowed,Salaried,Services,Rented,Others,MobileApp,Android,CC:0|SAV:1|PAY:0,2.5,48003,24.0,42,0,0,50,0.379,60,Delinquent,78585,12068,0.154,7767,D,0,96422,6,2,36,28746,1
APP0000167,0,1,1,0,M,Single,Salaried,Transport,Family,CALABARZON,Agent,iOS,CC:1|SAV:0|PAY:0,0.5,58950,4.2,32,1,1,38,0.949,0,Current,165514,30911,0.187,0,A,0,16661,3,5,26,75376,0
APP0000168,0,1,1,0,M,Single,Salaried,Healthcare,Family,NCR,Branch,iOS,CC:0|SAV:1|PAY:1,1.6,40519,3.3,30,1,0,111,0.983,0,Current,280641,41095,0.146,0,A,3,110274,4,5,63,63479,0
APP0000169,0,1,1,0,M,Single,Salaried,Education,Rented,NCR,Online,iOS,CC:1|SAV:1|PAY:0,1.9,68547,4.3,34,2,0,20,0.851,0,Current,44548,8112,0.182,0,B,1,18253,4,2,13,14983,0
APP0000170,1,0,1,0,F,Married,Salaried,Services,Company-Provided,Central Luzon,Branch,Web,CC:1|SAV:1|PAY:0,1.7,40781,0.9,39,2,2,44,0.84,0,Current,144445,13676,0.095,0,A,0,31309,5,5,27,44741,0
APP0000171,0,1,1,0,F,Single,Salaried,BPO,Owned,Others,Agent,Android,CC:1|SAV:1|PAY:0,4.7,38230,6.5,55,2,0,67,0.948,0,Current,79590,34768,0.437,0,B,2,37035,4,2,32,15966,0
APP0000172,0,1,1,0,M,Married,Salaried,Transport,Owned,Central Luzon,Agent,Android,CC:0|SAV:1|PAY:0,1.7,75235,1.9,47,1,1,57,0.87,0,Current,38846,2064,0.053,0,A,0,16150,3,3,35,18516,0
APP0000173,0,1,1,0,M,Single,Salaried,Services,Mortgaged,Others,Agent,Android,CC:1|SAV:1|PAY:1,1.6,52053,0.7,36,0,0,32,0.892,0,Current,110528,46555,0.421,0,A,0,7884,6,3,24,32537,0
APP0000174,0,1,0,0,M,Single,Salaried,Government,Rented,CALABARZON,Branch,Web,CC:1|SAV:1|PAY:1,1.6,45782,3.0,30,2,3,33,0.822,0,Current,61476,4328,0.07,0,A,1,55196,6,2,30,16388,0
APP0000175,0,0,1,0,F,Single,Salaried,Services,Rented,CALABARZON,Branch,Web,CC:1|SAV:1|PAY:0,6.0,62328,5.7,33,3,0,78,0.869,0,Current,36085,1357,0.038,0,A,0,17804,2,4,43,18735,0
APP0000176,0,1,1,0,M,Married,Salaried,Retail,Rented,CALABARZON,Online,Android,CC:1|SAV:0|PAY:0,1.5,47551,3.4,29,2,1,80,0.356,30,Delinquent,66338,38234,0.576,6085,C,1,128312,5,3,45,14308,1
APP0000177,0,0,1,0,F,Married,Self-Employed,BPO,Owned,Cebu,MobileApp,iOS,CC:0|SAV:1|PAY:1,0.1,38998,3.4,36,2,0,58,0.894,0,Current,59468,17354,0.292,0,A,1,25223,7,1,30,33308,0
APP0000178,1,0,1,0,M,Single,Salaried,BPO,Owned,CALABARZON,MobileApp,iOS,CC:0|SAV:0|PAY:0,1.8,48737,2.5,36,0,0,28,0.835,0,Current,60249,22440,0.372,0,B,0,24416,3,3,21,28604,0
APP0000179,0,1,0,0,F,Single,Self-Employed,BPO,Family,Others,Branch,Unknown,CC:1|SAV:1|PAY:1,1.3,30344,20.1,39,1,0,33,0.684,0,Current,40463,20262,0.501,0,B,0,37430,3,1,19,10872,0
APP0000180,0,1,1,0,M,Married,Self-Employed,BPO,Family,NCR,Agent,Android,CC:0|SAV:1|PAY:1,9.6,100532,3.0,21,1,1,47,0.501,90,Delinquent,75741,47377,0.626,19396,E,2,20584,4,3,28,25755,1
APP0000181,0,1,1,0,M,Single,Self-Employed,Services,Rented,CALABARZON,MobileApp,Android,CC:0|SAV:0|PAY:0,2.6,32735,5.9,27,3,0,52,0.747,0,Current,60521,33910,0.56,0,C,2,34217,3,5,30,35102,0
APP0000182,0,1,1,0,M,Married,Salaried,Services,Rented,CALABARZON,Branch,Web,CC:0|SAV:1|PAY:1,1.1,117550,4.2,45,0,1,66,0.938,0,Current,119267,68865,0.577,0,C,3,12345,3,3,34,53376,0
APP0000183,0,1,1,0,F,Single,Salaried,Manufacturing,Rented,Central Luzon,Kiosk,Android,CC:0|SAV:1|PAY:1,16.0,34370,3.8,26,1,1,42,0.845,0,Current,141482,21162,0.15,0,A,1,57718,5,1,25,62745,0
APP0000184,0,1,1,0,F,Separated,Salaried,Services,Owned,NCR,Branch,Android,CC:1|SAV:1|PAY:1,1.1,64690,4.8,28,0,0,77,0.674,15,Delinquent,113446,66625,0.587,25950,B,0,9074,3,3,39,52325,0
APP0000185,0,1,0,0,M,Married,Self-Employed,Government,Mortgaged,CALABARZON,Branch,Web,CC:0|SAV:1|PAY:0,5.8,112985,0.4,32,1,1,76,0.451,60,Delinquent,91434,26205,0.287,20964,D,2,64390,5,2,39,35211,1
APP0000186,0,1,1,0,F,Separated,Salaried,IT,Rented,CALABARZON,Branch,Web,CC:1|SAV:0|PAY:1,4.2,60652,10.5,45,2,0,98,0.573,30,Delinquent,100874,17506,0.174,11794,C,1,24591,7,5,54,26925,1
APP0000187,0,1,1,0,F,Married,Contractual,Services,Rented,Cebu,Online,Android,CC:1|SAV:0|PAY:0,2.5,36045,9.7,39,1,2,49,0.44,15,Delinquent,55883,9354,0.167,7483,C,2,21983,3,3,29,14549,0
APP0000188,0,1,1,0,F,Single,Contractual,Services,Owned,Davao,Kiosk,Android,CC:0|SAV:0|PAY:0,2.1,42279,1.6,32,1,0,58,0.855,0,Current,60131,5908,0.098,0,B,2,25509,4,6,33,28558,0
APP0000189,0,0,0,0,F,Separated,Salaried,IT,Family,Cebu,Online,Android,CC:0|SAV:1|PAY:0,8.2,36531,1.3,31,3,2,44,0.643,0,Current,157766,45034,0.285,0,A,0,37001,6,5,20,87336,0
APP0000190,0,1,1,0,M,Single,Salaried,Retail,Family,NCR,Branch,Web,CC:1|SAV:1|PAY:0,2.6,19699,4.0,29,1,1,28,0.179,60,Delinquent,32241,5861,0.182,4689,E,4,57830,4,2,20,10320,1
APP0000191,0,1,1,0,M,Single,Self-Employed,Education,Owned,Others,Branch,Web,CC:1|SAV:1|PAY:1,1.9,70515,3.2,25,2,0,140,0.918,0,Current,115936,18399,0.159,0,A,1,23020,6,6,71,46532,0
APP0000192,0,1,0,0,F,Married,Salaried,Transport,Rented,Others,Online,Android,CC:0|SAV:1|PAY:0,1.7,19696,10.0,28,2,1,91,0.701,0,Current,96105,19412,0.202,0,A,1,17303,7,3,45,57365,0
APP0000193,0,1,1,0,F,Married,Salaried,Retail,Family,NCR,Online,Android,CC:1|SAV:1|PAY:0,1.3,26482,7.0,47,2,1,75,0.859,0,Current,162648,2463,0.015,0,A,0,11648,7,4,48,49260,0
APP0000194,0,1,1,0,F,Married,Contractual,Services,Owned,NCR,Online,iOS,CC:1|SAV:0|PAY:0,2.1,42762,5.3,45,1,0,48,0.852,0,Current,42608,3704,0.087,0,A,0,5217,5,2,18,15172,0
APP0000195,0,1,1,0,M,Single,Salaried,BPO,Rented,NCR,Branch,Web,CC:1|SAV:1|PAY:0,0.5,40072,5.3,31,2,0,26,0.268,60,Delinquent,89138,6254,0.07,5003,D,1,73704,3,4,21,30789,1
APP0000196,0,1,1,0,M,Married,Unemployed,,Rented,CALABARZON,Agent,Android,CC:0|SAV:1|PAY:1,0.3,21396,5.1,30,2,0,83,0.947,0,Current,130942,43527,0.332,0,A,0,33242,5,6,46,27895,0
APP0000197,0,1,1,0,F,Married,Self-Employed,Manufacturing,Mortgaged,Others,MobileApp,Android,CC:0|SAV:0|PAY:1,3.1,110732,2.8,43,3,0,44,0.84,0,Current,31718,13676,0.431,0,B,2,83974,5,4,28,12808,0
APP0000198,0,1,1,0,F,Single,Self-Employed,Services,Family,Davao,Online,Android,CC:0|SAV:0|PAY:0,2.4,48055,1.9,29,1,1,61,0.834,0,Current,51681,15612,0.302,0,B,1,62169,4,5,34,14650,0
APP0000199,0,1,1,0,F,Single,Salaried,Services,Mortgaged,Others,Agent,Android,CC:0|SAV:1|PAY:0,0.8,37288,1.9,39,2,0,33,0.58,30,Delinquent,92225,45183,0.49,11686,C,0,55244,5,4,23,23189,1
APP0000200,0,1,1,0,F,Single,Salaried,IT,Owned,NCR,MobileApp,Android,CC:1|SAV:0|PAY:0,0.5,119503,1.5,26,1,1,56,0.892,0,Current,127314,45501,0.357,0,A,1,22124,3,4,35,61641,0
APP0000201,0,1,1,0,F,Single,Salaried,BPO,Owned,Central Luzon,Online,Android,CC:1|SAV:1|PAY:0,0.6,73342,3.7,35,0,0,35,0.72,0,Current,96035,33785,0.352,0,C,3,43453,2,1,19,48623,0
APP0000202,0,1,0,1,M,Widowed,Salaried,Manufacturing,Owned,NCR,Agent,Android,CC:1|SAV:1|PAY:1,1.5,74290,5.0,30,0,1,35,0.769,0,Current,131433,22026,0.168,0,A,1,15496,4,5,23,73018,0
APP0000203,0,1,1,0,M,Married,Salaried,Transport,Mortgaged,NCR,Agent,iOS,CC:1|SAV:1|PAY:0,2.4,71687,5.0,37,1,0,55,0.732,0,Current,50973,1589,0.031,0,A,0,40108,4,6,30,29241,0
APP0000204,0,1,1,0,F,Married,Salaried,Retail,Rented,Cebu,Branch,iOS,CC:1|SAV:1|PAY:0,0.9,43873,0.6,44,0,0,17,0.795,0,Current,33522,13191,0.394,0,B,1,34895,3,2,9,18358,0
APP0000205,0,1,0,0,F,Separated,Salaried,BPO,Owned,NCR,Online,Android,CC:0|SAV:1|PAY:0,5.6,45532,6.2,29,3,2,17,0.991,0,Current,83527,40529,0.485,0,B,1,43567,1,2,17,20798,0
APP0000206,0,1,1,0,M,Single,Salaried,Services,Rented,Cebu,Kiosk,Android,CC:0|SAV:1|PAY:0,0.9,31955,7.4,26,1,1,30,0.561,60,Delinquent,44488,7707,0.173,6166,D,0,25009,4,4,17,12877,1
APP0000207,0,1,0,0,M,Married,Contractual,BPO,Rented,Central Luzon,Branch,Web,CC:0|SAV:1|PAY:0,0.5,63565,2.0,32,0,0,42,0.631,15,Delinquent,56601,16355,0.289,13084,C,0,59962,4,4,19,14093,0
APP0000208,0,1,1,0,F,Single,Salaried,Agriculture,Owned,Others,MobileApp,Web,CC:0|SAV:1|PAY:0,20.9,52474,6.4,44,0,2,78,0.903,0,Current,192278,52020,0.271,0,A,0,18818,6,3,39,65646,0
APP0000209,0,1,1,0,M,Married,Salaried,Manufacturing,Rented,NCR,Online,Unknown,CC:1|SAV:1|PAY:0,2.4,65557,2.0,35,0,1,43,0.247,30,Delinquent,106754,68507,0.642,16033,D,2,17992,4,1,22,26649,1
APP0000210,0,1,1,0,M,Single,Self-Employed,Services,Rented,Davao,Online,Android,CC:0|SAV:1|PAY:0,0.7,23230,4.0,33,0,1,47,0.535,60,Delinquent,68273,35986,0.527,12005,D,0,77643,4,3,31,31495,1
APP0000211,0,1,0,0,F,Separated,Student,,Rented,Others,Online,Android,CC:1|SAV:0|PAY:1,9.0,26083,8.5,43,0,1,40,0.279,15,Delinquent,67542,9874,0.146,7899,C,1,45369,6,4,25,32872,0
APP0000212,0,1,1,0,F,Single,Salaried,Services,Mortgaged,Others,Online,iOS,CC:0|SAV:0|PAY:0,1.1,39864,2.5,38,0,0,58,0.973,0,Current,136225,14330,0.105,0,A,2,27507,3,4,38,35941,0
APP0000213,0,1,1,0,F,Single,Salaried,Services,Rented,Davao,Kiosk,iOS,CC:1|SAV:1|PAY:0,10.4,19056,7.2,51,2,0,28,0.887,0,Current,105239,30231,0.287,0,A,0,8612,4,3,16,47213,0
APP0000214,0,1,1,0,M,Married,Salaried,Retail,Company-Provided,Cebu,Online,Android,CC:1|SAV:1|PAY:0,0.5,27321,0.9,26,0,1,45,0.954,0,Current,42309,18318,0.433,0,A,0,19950,2,3,30,8851,0
APP0000215,0,1,0,0,F,Single,Unemployed,,Mortgaged,CALABARZON,MobileApp,iOS,CC:0|SAV:1|PAY:0,7.4,13693,2.1,34,1,0,61,0.569,120,Delinquent,30600,12035,0.393,9628,E,1,6717,4,5,45,11437,1
APP0000216,0,1,1,0,M,Married,Contractual,IT,Mortgaged,Cebu,Online,Android,CC:0|SAV:1|PAY:1,0.8,33199,4.2,24,2,0,55,0.979,0,Current,288717,171457,0.594,0,A,1,16118,3,3,32,90696,0
APP0000217,1,1,1,0,M,Single,Self-Employed,Healthcare,Rented,Cebu,Agent,Android,CC:0|SAV:1|PAY:1,11.1,59656,0.5,26,0,0,48,0.286,15,Delinquent,48114,39897,0.829,7103,C,1,22391,5,2,31,28839,0
APP0000218,0,1,1,0,F,Married,Salaried,Services,Owned,Central Luzon,MobileApp,Android,CC:1|SAV:1|PAY:0,3.4,60255,6.5,44,1,1,49,0.525,30,Delinquent,132247,2897,0.022,2318,C,0,42373,4,3,31,75264,1
APP0000219,0,1,1,0,F,Single,Salaried,BPO,Rented,Davao,Branch,Web,CC:0|SAV:1|PAY:0,0.8,51216,3.6,27,2,0,64,0.811,0,Current,255252,64681,0.253,0,A,0,26531,5,1,29,66117,0
APP0000220,0,0,1,0,F,Single,Salaried,Construction,Owned,CALABARZON,Agent,Web,CC:0|SAV:1|PAY:1,7.5,39632,5.8,46,1,0,143,0.897,0,Current,133580,10144,0.076,0,A,0,14672,6,5,73,75733,0
APP0000221,0,1,1,0,F,Single,Self-Employed,BPO,Owned,NCR,Branch,Android,CC:0|SAV:0|PAY:0,2.0,63226,8.0,26,0,1,29,0.662,0,Current,62061,9773,0.157,0,B,1,71288,3,4,20,22808,0
APP0000222,0,1,1,0,F,Single,Self-Employed,Retail,Rented,Central Luzon,Kiosk,iOS,CC:1|SAV:0|PAY:0,5.3,57840,1.0,33,2,1,145,0.528,30,Delinquent,52124,3994,0.077,3195,D,4,20176,6,6,70,22448,1
APP0000223,0,1,1,0,M,Single,Student,,Owned,NCR,Online,Android,CC:1|SAV:1|PAY:0,4.1,30367,7.0,25,4,3,28,0.562,15,Delinquent,39058,10982,0.281,8786,C,1,7630,4,5,15,16151,0
APP0000224,0,1,1,0,M,Single,Salaried,Services,Mortgaged,CALABARZON,MobileApp,Android,CC:0|SAV:1|PAY:1,5.0,37240,3.4,39,0,1,9,0.591,0,Current,102659,39028,0.38,0,B,0,49691,2,2,13,50350,0
APP0000225,0,1,1,0,M,Single,Salaried,BPO,Owned,NCR,Kiosk,Android,CC:0|SAV:0|PAY:0,1.7,51294,11.0,36,3,1,34,0.918,0,Current,242495,36831,0.152,0,A,0,19579,6,3,17,80989,0
